rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness (recall)	Purity (precision)	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
superkingdom	4	2.6317997622950666	3948.090207709281	0.008913067480352718	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.031153160340654233	0.022472254965740297	0.004456533740176359
superkingdom	40	2.6317997622950666	3948.090207709281	0.0069574309786657185	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.02507652728555219	0.01808889077879146	0.0034787154893328592
superkingdom	41	2.6317997622950666	3948.090207709281	0.005057194461168503	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.019344784939877013	0.013954312649912036	0.002528597230584252
superkingdom	42	2.6317997622950666	3948.090207709281	0.016427811819517815	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.05203296966764695	0.03753385365112005	0.008213905909758908
superkingdom	44	2.6317997622950666	3948.090207709281	0.011391983194805628	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.038263041606414215	0.027600950187450932	0.005695991597402813
superkingdom	43	2.6317997622950666	3948.090207709281	0.014229997883641064	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.046335984089112076	0.033424347230035956	0.007114998941820533
superkingdom	39	2.6317997622950666	3948.090207709281	0.00737436453875117	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0261990725081655	0.01889863599171037	0.003687182269375585
superkingdom	46	2.6317997622950666	3948.090207709281	0.019185472993377972	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.05904119923777671	0.042589222674238855	0.009592736496688984
superkingdom	47	2.6317997622950666	3948.090207709281	0.010997738125158071	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0368688585005875	0.026595259661017244	0.0054988690625790365
superkingdom	48	2.6317997622950666	3948.090207709281	0.013788787273131778	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0449870871112677	0.032451323739732856	0.006894393636565888
superkingdom	49	2.6317997622950666	3948.090207709281	0.00976639035418298	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.0336641847306867	0.024283576183265834	0.00488319517709149
superkingdom	5	2.6317997622950666	3948.090207709281	0.02194163119774938	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.06717494756198775	0.04845648185982795	0.01097081559887469
superkingdom	45	2.6317997622950666	3948.090207709281	0.024323215750616647	1.0	0.25	0.4	1.0	3.0	0.0	4.0	0.25	0.07424008352022728	0.05355290016490718	0.012161607875308324
phylum	28	2.6317997622950666	3948.090207709281	0.11184507754246661	1.0	0.16666666666666666	0.2857142857142857	5.0	25.0	0.0	30.0	0.16666666666666666	1.0881642169743415	0.31993562703572315	0.0559225387712333
phylum	25	2.6317997622950666	3948.090207709281	0.1864574964848001	1.0	0.14705882352941177	0.25641025641025644	5.0	29.0	0.0	34.0	0.14705882352941177	0.9700790033518343	0.27509354094117355	0.09322874824240002
