tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)
sourmash	1	8.85254744979094	521.0083414435152	0.9184516100217353	0.8571428571428571	0.7692307692307693	0.8108108108108107	10.0	3.0	2.0	15.0	0.7058823529411765	2.3098876684028706	0.8529707711706074	0.4592258050108676	0.8	0.8275862068965518	12.0	3.0
Metalign	1	8.56883965006313	1054.0698170670935	0.8909092441117882	0.8571428571428571	0.7692307692307693	0.8108108108108107	10.0	3.0	2.0	17.0	0.631578947368421	2.3153167046048138	0.8172052095766472	0.4454546220558942	0.7058823529411765	0.7741935483870968	12.0	5.0
Quikr	1	9.890727222205918	8954.270681023794	0.920354703099253	1.0	0.18309859154929578	0.30952380952380953	13.0	58.0	0.0	93.0	0.15053763440860216	3.2283444898683977	0.7122501105039154	0.4601773515496265	0.15053763440860216	0.2616822429906542	14.0	79.0
MetaPhyler	1	10.905558150053686	12063.829811168427	0.723232982824622	0.8571428571428571	0.2926829268292683	0.4363636363636364	12.0	29.0	2.0	93.0	0.12631578947368421	2.5518410254047357	0.5629972445744288	0.3616164914123112	0.12903225806451613	0.22429906542056074	12.0	81.0
MP2.0	1	12.850184554915034	773.2005681814431	1.4404042809798643	0.5	1.0	0.6666666666666666	6.0	0.0	7.0	7.0	0.5	1.4930757179885492	0.7672891365068408	0.7202021404899323	1.0	0.6666666666666666	7.0	0.0
TIPP	1	11.443238652415285	6160.687593276241	0.9524729605711468	0.8571428571428571	0.27906976744186046	0.4210526315789474	12.0	31.0	2.0	89.0	0.13186813186813187	2.289155493333846	0.5099890712400148	0.47623648028557314	0.1348314606741573	0.23300970873786406	12.0	77.0
CLARK	1	10.190240322419516	9760.420685041063	1.1855800202464353	0.9285714285714286	0.5	0.65	13.0	13.0	1.0	140.0	0.09219858156028368	2.0465397107170884	0.41414160226438784	0.5927900101232179	0.09285714285714286	0.16883116883116886	13.0	127.0
FOCUS	1	11.773862323402478	1641.516853015765	1.1139568799477229	0.8571428571428571	0.3870967741935484	0.5333333333333333	12.0	19.0	2.0	38.0	0.3	2.8639543894392876	0.7873227639657366	0.5569784399738614	0.3157894736842105	0.46153846153846156	12.0	26.0
mOTU	1	13.154049107271465	2469.019410213787	1.5828608904243413	0.7857142857142857	0.8571428571428571	0.8198757763975155	6.0	1.0	3.0	19.0	0.5	1.2905939701134483	0.4383157468180274	0.7914304452121708	0.5789473684210527	0.6666666666666667	11.0	8.0
