tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)
sourmash	58	1.113565628358946	1520.0042135878537	0.18019692282676705	0.9104477611940298	1.0	0.953125	35.0	0.0	6.0	62.0	0.8970588235294118	2.123912920015381	0.5146217016125042	0.0900984614133835	0.9838709677419355	0.9457364341085271	61.0	1.0
sourmash	59	1.3494503483922415	1557.2131564741028	0.1620851798985373	0.9661016949152542	1.0	0.9827586206896551	30.0	0.0	2.0	57.0	0.9661016949152542	1.8660359409906908	0.4615414985796447	0.08104258994926865	1.0	0.9827586206896551	57.0	0.0
sourmash	6	2.0470764818462777	1419.7577557008121	0.3316999530219379	0.9565217391304348	1.0	0.9777777777777777	35.0	0.0	3.0	70.0	0.9041095890410958	1.8598575027363016	0.437768526684087	0.16584997651096905	0.9428571428571428	0.9496402877697843	66.0	4.0
sourmash	60	1.0165759183351852	1513.0587863564615	0.16075681329373784	0.9516129032258065	1.0	0.9752066115702479	30.0	0.0	3.0	60.0	0.9365079365079365	2.0130344061188072	0.4916621880563673	0.08037840664686895	0.9833333333333333	0.9672131147540983	59.0	1.0
sourmash	61	1.388853471394338	1508.12249467465	0.2150937995108431	0.9682539682539683	0.9722222222222222	0.9702340377187003	35.0	1.0	2.0	63.0	0.9384615384615385	2.6081432944190435	0.629509650701272	0.10754689975542149	0.9682539682539683	0.9682539682539683	61.0	2.0
sourmash	62	1.890245644475749	533.3671170743469	0.2742605224912536	0.972972972972973	0.9642857142857143	0.968609865470852	27.0	1.0	1.0	38.0	0.9230769230769231	2.036793975073443	0.5599300980479451	0.13713026124562677	0.9473684210526315	0.9599999999999999	36.0	2.0
sourmash	63	1.6080193857409448	316.42106711502294	0.22184495915699032	1.0	1.0	1.0	25.0	0.0	0.0	31.0	0.967741935483871	1.8646969128575874	0.543012190150883	0.11092247957849517	0.967741935483871	0.9836065573770492	30.0	1.0
sourmash	7	1.2620697956597102	346.0904606017133	0.1701739617087203	0.9411764705882353	1.0	0.9696969696969697	21.0	0.0	2.0	34.0	0.8888888888888888	1.067582687480926	0.3027434886559509	0.08508698085436017	0.9411764705882353	0.9411764705882353	32.0	2.0
sourmash	8	6.079865567067746	724.6233990257354	1.0071480276769866	0.8571428571428571	1.0	0.923076923076923	10.0	0.0	3.0	18.0	0.8571428571428571	1.4084977670849224	0.48730678440829206	0.5035740138384933	1.0	0.923076923076923	18.0	0.0
sourmash	9	6.5325388751214115	726.2424514113543	1.0578465972643014	0.9166666666666666	1.0	0.9565217391304348	12.0	0.0	2.0	22.0	0.9166666666666666	1.7550289325243285	0.5677789803946391	0.5289232986321509	1.0	0.9565217391304348	22.0	0.0
sourmash	39	1.1544087654755317	764.9460016796672	0.2130281468360781	0.9482758620689655	0.95	0.9491371480472298	38.0	2.0	3.0	58.0	0.9016393442622951	2.4911539083227927	0.6135177619418318	0.10651407341803903	0.9482758620689655	0.9482758620689655	55.0	3.0
sourmash	38	0.8899522022619436	596.3092851689323	0.08741880511397421	0.9767441860465116	0.9333333333333333	0.9545454545454545	28.0	2.0	1.0	44.0	0.9333333333333333	1.1905175321062988	0.3146030318976383	0.0437094025569871	0.9545454545454546	0.9655172413793104	42.0	2.0
sourmash	51	1.4914028996268491	1168.0024881707168	0.3651439881817124	0.9577464788732394	0.9574468085106383	0.9575966202472227	45.0	2.0	3.0	72.0	0.9066666666666666	2.778294165067026	0.6496401841409672	0.18257199409085617	0.9444444444444444	0.951048951048951	68.0	4.0
sourmash	36	1.3343878991348148	1249.0442466310953	0.2393179295539465	0.9117647058823529	0.9555555555555556	0.9331466573328666	43.0	2.0	6.0	65.0	0.8732394366197183	2.7804776847150525	0.6660804340716013	0.11965896477697324	0.9538461538461539	0.9323308270676691	62.0	3.0
sourmash	37	1.5094738591108736	1454.5561953550402	0.28266587404964416	0.922077922077922	0.9423076923076923	0.9320830542531815	49.0	3.0	6.0	74.0	0.8875	2.856712589752556	0.6637242996773245	0.1413329370248221	0.9594594594594594	0.9403973509933775	71.0	3.0
sourmash	1	2.2692744670583243	516.4877965658609	0.3392347950306711	0.90625	1.0	0.9508196721311475	13.0	0.0	3.0	30.0	0.8787878787878788	1.7799775026583282	0.5233384902197173	0.1696173975153356	0.9666666666666667	0.9354838709677419	29.0	1.0
sourmash	10	1.2914149974163387	761.2240214615501	0.09246663418427309	0.9347826086956522	1.0	0.9662921348314606	18.0	0.0	3.0	43.0	0.9347826086956522	0.8808868794728861	0.23420367233250797	0.04623331709213655	1.0	0.9662921348314606	43.0	0.0
sourmash	11	1.486004555057841	1089.9370723247796	0.24927157412388543	0.8958333333333334	0.967741935483871	0.9304002884962134	30.0	1.0	5.0	46.0	0.8431372549019608	2.5744802142550096	0.6724265732005706	0.12463578706194274	0.9347826086956522	0.9148936170212766	43.0	3.0
sourmash	12	2.518177012830789	1072.4498708642577	0.2625183696740759	0.8846153846153846	1.0	0.9387755102040816	25.0	0.0	6.0	48.0	0.8518518518518519	1.711917977583431	0.4422188289266706	0.131259184837038	0.9583333333333334	0.9199999999999999	46.0	2.0
sourmash	13	0.8507031946935828	648.3168964009936	0.07285013714345831	0.9069767441860465	0.9411764705882353	0.923760177646188	16.0	1.0	4.0	41.0	0.8666666666666667	0.6207262918549924	0.16715073269222153	0.036425068571729155	0.9512195121951219	0.9285714285714286	39.0	2.0
sourmash	14	1.2576269824676993	1059.9231099011056	0.2510313243450084	0.9245283018867925	0.9117647058823529	0.9181021456633424	31.0	3.0	4.0	52.0	0.875	2.11436310750998	0.5351133106689447	0.12551566217250426	0.9423076923076923	0.9333333333333333	49.0	3.0
sourmash	15	1.9756623605711283	1217.2600202331705	0.29708195776201296	0.9038461538461539	0.9375	0.9203655352480419	30.0	2.0	5.0	50.0	0.8545454545454545	2.064430726245328	0.5277143624617794	0.14854097888100648	0.94	0.9215686274509804	47.0	3.0
sourmash	16	2.3458867888108452	487.34769123677825	0.03625561744860893	0.8709677419354839	1.0	0.9310344827586207	9.0	0.0	4.0	27.0	0.8709677419354839	0.362601057291221	0.11001790198761152	0.018127808724304466	1.0	0.9310344827586207	27.0	0.0
sourmash	18	1.6756840152366104	464.48118500892	0.06250816930009888	0.9166666666666666	1.0	0.9565217391304348	19.0	0.0	3.0	35.0	0.868421052631579	1.1304659547584481	0.3179621053149072	0.03125408465004945	0.9428571428571428	0.9295774647887323	33.0	2.0
sourmash	19	2.0927366820503783	895.031955098101	0.31036960584636103	0.9166666666666666	0.9696969696969697	0.9424364123159304	32.0	1.0	4.0	47.0	0.8627450980392157	2.4864497655132833	0.6458063489329388	0.15518480292318057	0.9361702127659575	0.9263157894736843	44.0	3.0
sourmash	2	1.0488930306135762	481.6309232541411	0.12254386296270804	0.918918918918919	1.0	0.9577464788732395	18.0	0.0	3.0	34.0	0.918918918918919	1.0212897799208838	0.28961581573740236	0.061271931481353986	1.0	0.9577464788732395	34.0	0.0
sourmash	20	2.3328549230829547	939.1008486534153	0.24394476291372139	0.9285714285714286	0.9459459459459459	0.9371781668383111	35.0	2.0	4.0	55.0	0.8813559322033898	1.8738190527157303	0.467597518374811	0.12197238145686067	0.9454545454545454	0.9369369369369368	52.0	3.0
sourmash	21	1.9643647465739231	658.5147398486143	0.2783798022546763	0.92	1.0	0.9583333333333334	25.0	0.0	4.0	47.0	0.9019607843137255	1.4624897660092275	0.37985290884943135	0.13918990112733812	0.9787234042553191	0.9484536082474226	46.0	1.0
sourmash	22	1.8504864803606935	1345.9216910503133	0.30173602555512447	0.9206349206349206	0.96875	0.944079810974009	31.0	1.0	5.0	61.0	0.8787878787878788	2.058456425309841	0.5007345137124009	0.15086801277756223	0.9508196721311475	0.9354838709677418	58.0	3.0
sourmash	17	2.344678312415403	1016.6529353263629	0.3378115681611622	0.9583333333333334	0.9090909090909091	0.9330628803245437	30.0	3.0	2.0	50.0	0.8846153846153846	2.1530847434810805	0.5503762990385173	0.16890578408058118	0.92	0.9387755102040817	46.0	4.0
sourmash	35	1.1865462714734545	376.3443788518282	0.17021172491646056	0.9655172413793104	0.9565217391304348	0.9609984399375976	22.0	1.0	1.0	30.0	0.9032258064516129	1.2484564476365363	0.3670638035792028	0.0851058624582303	0.9333333333333333	0.9491525423728815	28.0	2.0
sourmash	23	1.2796046232803047	617.3646705693734	0.16057296105934235	0.9555555555555556	1.0	0.9772727272727273	20.0	0.0	2.0	44.0	0.9347826086956522	1.1439170017645173	0.30228849831187554	0.08028648052967118	0.9772727272727273	0.9662921348314608	43.0	1.0
sourmash	34	1.5427121477987729	1516.2138687504403	0.2692329894723077	0.9054054054054054	0.9375	0.9211732355637031	45.0	3.0	7.0	70.0	0.8701298701298701	2.8399661388733213	0.6684640036229388	0.13461649473615395	0.9571428571428572	0.9305555555555555	67.0	3.0
sourmash	33	1.0725110405973095	1396.0969550518353	0.23017971104815588	0.9436619718309859	0.9411764705882353	0.9424175824175824	48.0	3.0	4.0	70.0	0.9054054054054054	3.0931105878913256	0.7280484999200076	0.11508985552407791	0.9571428571428572	0.9503546099290779	67.0	3.0
sourmash	32	0.9851770338121767	300.2878689585534	0.09813660451401203	0.9130434782608695	1.0	0.9545454545454545	16.0	0.0	2.0	23.0	0.84	0.7527632898885681	0.24007803492805987	0.04906830225700601	0.9130434782608695	0.9130434782608695	21.0	2.0
sourmash	31	1.63709750387461	974.8584319188814	0.2708995289563861	0.9215686274509803	1.0	0.9591836734693878	26.0	0.0	4.0	47.0	0.9215686274509803	1.8395605103678279	0.47778960722201397	0.13544976447819304	1.0	0.9591836734693878	47.0	0.0
sourmash	3	2.7275836805981273	749.9572451236885	0.2688643140967926	0.9523809523809523	1.0	0.975609756097561	27.0	0.0	2.0	41.0	0.9302325581395349	2.1539949278906843	0.5800331565403806	0.13443215704839634	0.975609756097561	0.963855421686747	40.0	1.0
sourmash	30	1.5421621356964506	1416.27980434994	0.28294760781336586	0.9047619047619048	1.0	0.9500000000000001	31.0	0.0	6.0	59.0	0.8769230769230769	2.4544878763711053	0.6019534854399875	0.141473803906683	0.9661016949152542	0.9344262295081968	57.0	2.0
sourmash	28	3.0470808955069266	1367.9176189060242	0.49353375869748484	0.9365079365079365	1.0	0.9672131147540983	32.0	0.0	4.0	59.0	0.9365079365079365	2.0725091389589965	0.5082747043945764	0.24676687934874245	1.0	0.9672131147540983	59.0	0.0
sourmash	27	2.299054015341953	1412.0844009066482	0.40434202878131087	0.9242424242424242	1.0	0.9606299212598425	34.0	0.0	5.0	61.0	0.9242424242424242	2.492527169036253	0.6063253827267442	0.20217101439065538	1.0	0.9606299212598425	61.0	0.0
sourmash	26	2.344983389835265	498.23102057744444	0.2647172709574383	0.9361702127659575	1.0	0.967032967032967	28.0	0.0	3.0	45.0	0.9166666666666666	1.8124628950631585	0.4761291288454932	0.13235863547871923	0.9777777777777777	0.9565217391304347	44.0	1.0
sourmash	25	1.7460145447996336	1381.0864096112323	0.32145178654219064	0.9393939393939394	0.9714285714285714	0.9551427276846397	34.0	1.0	4.0	65.0	0.8985507246376812	2.43166690408485	0.5825206783331446	0.1607258932710953	0.9538461538461539	0.9465648854961831	62.0	3.0
sourmash	24	1.8810343276149823	1436.3174833437247	0.3345166363477464	0.9393939393939394	0.9743589743589743	0.9565570442549736	38.0	1.0	4.0	66.0	0.8857142857142857	2.6593620735713372	0.6347449222713455	0.1672583181738732	0.9393939393939394	0.9393939393939394	62.0	4.0
sourmash	29	1.6209232623201109	664.5960703416806	0.23743308682809885	0.8837209302325582	1.0	0.9382716049382717	20.0	0.0	5.0	39.0	0.8636363636363636	1.5723258743814295	0.4291795870399796	0.11871654341404951	0.9743589743589743	0.9268292682926831	38.0	1.0
metalign	47	2.9223271648655227	1564.8452475895172	0.2475448822475943	0.59375	0.9393939393939394	0.7276096355775171	31.0	2.0	26.0	47.0	0.5205479452054794	2.899755000382126	0.753154242474805	0.12377244112379708	0.8085106382978723	0.6846846846846846	38.0	9.0
metalign	50	2.975312782419058	1831.0307319419603	0.27416472156597166	0.48484848484848486	1.0	0.653061224489796	12.0	0.0	17.0	36.0	0.3018867924528302	1.6410913825328206	0.45795526986662255	0.13708236078298586	0.4444444444444444	0.463768115942029	16.0	20.0
metalign	5	3.8760841629143994	2253.4151567620615	0.35251969889959994	0.43661971830985913	0.9583333333333334	0.5999158603281447	23.0	1.0	40.0	42.0	0.3780487804878049	1.6003399554916307	0.42816517213381544	0.17625984944979992	0.7380952380952381	0.5486725663716815	31.0	11.0
metalign	49	2.8613636290747304	982.7413045076169	0.21261933928679175	0.6	0.9333333333333333	0.7304347826086957	14.0	1.0	14.0	30.0	0.4772727272727273	2.0289756221777226	0.5965474491769037	0.10630966964339582	0.7	0.6461538461538462	21.0	9.0
metalign	48	3.205379400014772	2211.576175847863	0.29197888464232546	0.6794871794871795	0.9333333333333333	0.7864334923158454	42.0	3.0	25.0	72.0	0.5463917525773195	2.733316480859418	0.6391231872663186	0.14598944232116273	0.7361111111111112	0.7066666666666668	53.0	19.0
metalign	46	3.2746555637657018	1903.6712945619372	0.25015704272540046	0.5636363636363636	1.0	0.7209302325581396	22.0	0.0	24.0	35.0	0.5254237288135594	1.9947453405646702	0.5610548689089606	0.1250785213627002	0.8857142857142857	0.6888888888888889	31.0	4.0
metalign	4	3.0977947080089874	1332.386476933793	0.18045323479176809	1.0	1.0	1.0	24.0	0.0	0.0	40.0	0.7	2.0357273588827565	0.5518552135425459	0.09022661739588403	0.7	0.8235294117647058	28.0	12.0
metalign	44	3.12451975391347	1972.2631651592546	0.23319563187489795	0.6271186440677966	0.9230769230769231	0.7468460891505468	24.0	2.0	22.0	51.0	0.5068493150684932	2.483067308232678	0.6315303729560824	0.11659781593744896	0.7254901960784313	0.6727272727272727	37.0	14.0
metalign	43	3.147243761568114	1881.251119716998	0.23098138221069253	0.5818181818181818	0.9615384615384616	0.7249660172179431	25.0	1.0	23.0	46.0	0.463768115942029	2.2963944994506584	0.5997935720896913	0.1154906911053463	0.6956521739130435	0.6336633663366337	32.0	14.0
metalign	42	2.9380722441306264	2333.0946260292085	0.2570007883810818	0.6857142857142857	0.9285714285714286	0.788874841972187	39.0	3.0	22.0	71.0	0.5161290322580645	2.7193856139011303	0.63795210814391	0.12850039419054088	0.676056338028169	0.6808510638297872	48.0	23.0
metalign	41	2.8799830619758087	1422.059785791577	0.10186653713331395	0.5806451612903226	0.9615384615384616	0.7240547063555913	25.0	1.0	26.0	44.0	0.5142857142857142	1.3744105594382099	0.36319811965001997	0.05093326856665702	0.8181818181818182	0.679245283018868	36.0	8.0
metalign	40	3.1432434458812284	2488.7535576004725	0.2617158253648376	0.4594594594594595	0.9615384615384616	0.6217995610826628	25.0	1.0	40.0	48.0	0.38636363636363635	2.407098922841423	0.6217964182327229	0.1308579126824188	0.7083333333333334	0.5573770491803279	34.0	14.0
metalign	51	3.0389904150575844	2090.808015316145	0.2597500656890244	0.6901408450704225	0.9487179487179487	0.7990304098721904	37.0	2.0	22.0	72.0	0.5212765957446809	2.7415932943403756	0.6410585297154648	0.12987503284451227	0.6805555555555556	0.6853146853146853	49.0	23.0
metalign	45	3.375602392844617	2388.3286962473203	0.2740947847720119	0.2857142857142857	0.9285714285714286	0.4369747899159664	13.0	1.0	50.0	22.0	0.2777777777777778	0.8004181252498455	0.25894763249861463	0.13704739238600597	0.9090909090909091	0.43478260869565216	20.0	2.0
metalign	52	3.1011248224902506	1248.739573611585	0.2075526666150331	0.6521739130434783	1.0	0.7894736842105263	10.0	0.0	8.0	26.0	0.4411764705882353	1.7583517610770885	0.5396868203742263	0.10377633330751657	0.5769230769230769	0.6122448979591837	15.0	11.0
metalign	9	3.2908524326027613	1398.6569461320078	0.2389634814232991	0.6666666666666666	1.0	0.8	11.0	0.0	8.0	27.0	0.45714285714285713	1.6207288972034646	0.4917503393207495	0.11948174071164955	0.5925925925925926	0.627450980392157	16.0	11.0
metalign	54	3.9071049611482214	2031.1338454203815	0.36416658138704777	0.49122807017543857	0.95	0.6475958612294582	19.0	1.0	29.0	31.0	0.4666666666666667	1.5314763630765085	0.4459761414009465	0.18208329069352386	0.9032258064516129	0.6363636363636364	28.0	3.0
metalign	55	3.4375539944952274	2427.5004879086505	0.27195897543960046	0.30158730158730157	0.9166666666666666	0.45385450597176985	11.0	1.0	44.0	21.0	0.2923076923076923	0.7188034062271821	0.23609726022077723	0.1359794877198002	0.9047619047619048	0.4523809523809524	19.0	2.0
metalign	56	3.3519878048466456	2218.7028913268773	0.263102852818046	0.34545454545454546	0.9166666666666666	0.5018007202881152	11.0	1.0	36.0	21.0	0.3333333333333333	0.7782632509655761	0.2556273658300024	0.131551426409023	0.9047619047619048	0.5	19.0	2.0
metalign	57	2.995710819039282	2006.698457803122	0.18415940541201006	0.5471698113207547	1.0	0.7073170731707317	22.0	0.0	24.0	41.0	0.4461538461538462	1.8978812004022634	0.5110662096525785	0.09207970270600503	0.7073170731707317	0.6170212765957447	29.0	12.0
metalign	58	3.0075983301440834	2474.881838663088	0.2001149155542635	0.43283582089552236	1.0	0.6041666666666666	21.0	0.0	38.0	42.0	0.3625	1.9803240095613124	0.5298285326970212	0.10005745777713164	0.6904761904761905	0.5321100917431193	29.0	13.0
metalign	59	2.9327672022233453	2454.893643198769	0.1776973687909395	0.5084745762711864	1.0	0.6741573033707865	21.0	0.0	29.0	42.0	0.4225352112676056	1.7618596141319636	0.4713791731386756	0.08884868439546977	0.7142857142857143	0.594059405940594	30.0	12.0
metalign	6	3.951654769125163	2272.2540582655524	0.3709446918488705	0.4057971014492754	0.9523809523809523	0.5691056910569106	20.0	1.0	41.0	35.0	0.3684210526315789	1.709384711858927	0.48079250815821056	0.18547234592443523	0.8	0.5384615384615384	28.0	7.0
metalign	60	2.8783003004851415	2358.9534491806025	0.17411366734745076	0.532258064516129	1.0	0.6947368421052631	25.0	0.0	29.0	44.0	0.4520547945205479	1.8930416849501082	0.5002502168449727	0.0870568336737254	0.75	0.6226415094339622	33.0	11.0
metalign	61	3.011952772776397	2302.349753883767	0.21063354253485816	0.6031746031746031	0.9655172413793104	0.7424982554082346	28.0	1.0	25.0	54.0	0.4810126582278481	2.5362063836097537	0.6358025888306564	0.10531677126742901	0.7037037037037037	0.6495726495726495	38.0	16.0
metalign	62	3.454912683515355	1130.6704911985596	0.2581319374961649	0.9459459459459459	0.9655172413793104	0.9556313993174061	28.0	1.0	2.0	52.0	0.6481481481481481	2.0601153489946626	0.5213840237965082	0.12906596874808243	0.6730769230769231	0.7865168539325843	35.0	17.0
metalign	63	3.4025330863802696	897.093915284254	0.22575604681125153	1.0	1.0	1.0	25.0	0.0	0.0	40.0	0.75	1.8800814674193143	0.50966194227968	0.11287802340562583	0.75	0.8571428571428571	30.0	10.0
metalign	7	2.9977406251023355	1069.255508039807	0.17481399823341032	0.7647058823529411	1.0	0.8666666666666666	18.0	0.0	8.0	38.0	0.5652173913043478	1.112190143611316	0.3057494983692629	0.08740699911670513	0.6842105263157895	0.7222222222222222	26.0	12.0
metalign	8	2.9473256732519735	900.0738900813024	0.17581358327580227	0.6190476190476191	0.8888888888888888	0.7298245614035087	8.0	1.0	8.0	19.0	0.48148148148148145	1.4355347656890771	0.4875410140425025	0.0879067916379011	0.6842105263157895	0.6500000000000001	13.0	6.0
metalign	39	2.9495149919278494	1546.8344569794406	0.23317802529452297	0.7068965517241379	0.9411764705882353	0.8073846153846154	32.0	2.0	17.0	55.0	0.5694444444444444	2.4351638386979535	0.6076769078428117	0.11658901264726151	0.7454545454545455	0.7256637168141592	41.0	14.0
metalign	53	3.8522934148010375	1966.5743393833338	0.359658278137727	0.5	0.96	0.6575342465753424	24.0	1.0	32.0	35.0	0.47761194029850745	1.5785234406182687	0.44398562765666055	0.17982913906886352	0.9142857142857143	0.6464646464646465	32.0	3.0
metalign	38	2.613563251807962	983.6095406584772	0.08571767760336069	0.6976744186046512	0.9545454545454546	0.8061420345489444	21.0	1.0	13.0	42.0	0.5454545454545454	1.1085043217377912	0.2965763256108504	0.04285883880168035	0.7142857142857143	0.7058823529411765	30.0	12.0
metalign	22	3.0889315615339052	2445.1516122483517	0.25386953601664725	0.6349206349206349	1.0	0.7766990291262136	27.0	0.0	23.0	54.0	0.5194805194805194	2.0946022215160425	0.5250966654830647	0.12693476800832357	0.7407407407407407	0.6837606837606837	40.0	14.0
metalign	36	2.9938090410229528	2078.046171447241	0.25174848055851196	0.6470588235294118	0.972972972972973	0.7772325809617272	36.0	1.0	24.0	57.0	0.5432098765432098	2.7218042749182096	0.6732054813581432	0.1258742402792559	0.7719298245614035	0.704	44.0	13.0
metalign	37	3.084705472370564	2042.2310524208222	0.30513335215959797	0.6883116883116883	0.9302325581395349	0.7911923866392984	40.0	3.0	24.0	66.0	0.5888888888888889	2.8120790196020815	0.6711958843276793	0.15256667607979896	0.803030303030303	0.7412587412587411	53.0	13.0
metalign	1	3.2373201528973423	885.1481589139103	0.20659743593839724	0.46875	1.0	0.6382978723404256	12.0	0.0	17.0	25.0	0.35714285714285715	1.8808171747147564	0.5843087080849936	0.1032987179691986	0.6	0.5263157894736842	15.0	10.0
metalign	10	2.931334499560361	1340.9180656419526	0.09078972724543695	0.45652173913043476	0.9375	0.6140350877192983	15.0	1.0	25.0	30.0	0.38181818181818183	0.8891313588415496	0.261417159626012	0.04539486362271847	0.7	0.5526315789473684	21.0	9.0
metalign	11	2.9409536479420946	2136.071579404666	0.2263737125898087	0.7708333333333334	0.9285714285714286	0.8423817863397548	26.0	2.0	11.0	59.0	0.5285714285714286	2.555458142703417	0.6267160456178765	0.11318685629490437	0.6271186440677966	0.6915887850467289	37.0	22.0
metalign	12	3.8919136485803976	1929.9959685071406	0.26627877974761	0.5961538461538461	0.9523809523809523	0.7332939089296275	20.0	1.0	21.0	49.0	0.44285714285714284	1.7112029906742332	0.43969219018282424	0.13313938987380503	0.6326530612244898	0.6138613861386137	31.0	18.0
