tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)
sourmash	18	1.6756840152366104	464.48118500892	0.05964198883107786	1.0	1.0	1.0	8.0	0.0	0.0	17.0	0.9411764705882353	1.0382149747145544	0.36644433321360015	0.029820994415538933	0.9411764705882353	0.9696969696969697	16.0	1.0
sourmash	19	2.0927366820503783	895.031955098101	0.2784911790631602	1.0	0.9090909090909091	0.9523809523809523	10.0	1.0	0.0	18.0	0.9444444444444444	1.6017538229037995	0.5541687911003115	0.13924558953158006	0.9444444444444444	0.9714285714285714	17.0	1.0
sourmash	2	1.0488930306135762	481.6309232541411	0.12248985557049899	0.9545454545454546	1.0	0.9767441860465117	12.0	0.0	1.0	21.0	0.9545454545454546	0.988535012696263	0.32469296348344584	0.06124492778524951	1.0	0.9767441860465117	21.0	0.0
sourmash	20	2.3328549230829547	939.1008486534153	0.24181918080554624	1.0	0.9230769230769231	0.9600000000000001	12.0	1.0	0.0	24.0	0.9583333333333334	1.5841256206373668	0.4984577685595497	0.12090959040277312	0.9583333333333334	0.9787234042553191	23.0	1.0
sourmash	21	1.9643647465739231	658.5147398486143	0.2775659453820345	1.0	0.9090909090909091	0.9523809523809523	10.0	1.0	0.0	22.0	0.9545454545454546	1.3989838628681532	0.4525928983434709	0.13878297269101725	0.9545454545454546	0.9767441860465117	21.0	1.0
sourmash	22	1.8504864803606935	1345.9216910503133	0.27769242423137397	1.0	0.9230769230769231	0.9600000000000001	12.0	1.0	0.0	23.0	0.9565217391304348	1.8856792163045832	0.6013977658529326	0.13884621211568698	0.9565217391304348	0.9777777777777777	22.0	1.0
sourmash	17	2.344678312415403	1016.6529353263629	0.24024795146093308	1.0	0.8333333333333334	0.9090909090909091	10.0	2.0	0.0	20.0	0.9	1.671768663159283	0.5580500894280442	0.12012397573046657	0.9	0.9473684210526316	18.0	2.0
sourmash	35	1.1865462714734545	376.3443788518282	0.1716571955888233	1.0	0.9285714285714286	0.962962962962963	13.0	1.0	0.0	19.0	0.9473684210526315	1.1478839061405584	0.3898480879591942	0.08582859779441161	0.9473684210526315	0.972972972972973	18.0	1.0
sourmash	23	1.2796046232803047	617.3646705693734	0.16223397058252206	1.0	1.0	1.0	13.0	0.0	0.0	25.0	0.96	1.1341347573305032	0.3523387726138647	0.08111698529126106	0.96	0.9795918367346939	24.0	1.0
sourmash	34	1.5427121477987729	1516.2138687504403	0.23570958805768477	1.0	0.9444444444444444	0.9714285714285714	17.0	1.0	0.0	26.0	0.9615384615384616	2.179092438880089	0.6688237789919413	0.11785479402884241	0.9615384615384616	0.9803921568627451	25.0	1.0
