tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)
sourmash	1	2.2692744670583243	516.4877965658609	0.22071328301266266	1.0	1.0	1.0	2.0	0.0	0.0	4.0	1.0	0.7013922759405917	0.5059475791086575	0.11035664150633133	1.0	1.0	4.0	0.0
sourmash	10	1.2914149974163387	761.2240214615501	0.023565575372591983	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.25714311171473203	0.15977199848972798	0.011782787686295992	1.0	1.0	5.0	0.0
sourmash	11	1.486004555057841	1089.9370723247796	0.025427951595825175	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.2904840162885633	0.1804878672512677	0.012713975797912584	1.0	1.0	5.0	0.0
sourmash	12	2.518177012830789	1072.4498708642577	0.1322856974673856	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.5721643424119167	0.4127293296855835	0.06614284873369279	1.0	1.0	4.0	0.0
sourmash	13	0.8507031946935828	648.3168964009936	0.003408062407132097	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.11403269022565184	0.07085249411901187	0.0017040312035660483	1.0	1.0	5.0	0.0
sourmash	14	1.2576269824676993	1059.9231099011056	0.028010255411212274	1.0	1.0	1.0	2.0	0.0	0.0	4.0	1.0	0.3457764606552246	0.24942499252171516	0.014005127705606137	1.0	1.0	4.0	0.0
sourmash	15	1.9756623605711283	1217.2600202331705	0.0960260558930746	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.5854484245274186	0.42231176938098175	0.04801302794653729	1.0	1.0	4.0	0.0
sourmash	16	2.3458867888108452	487.34769123677825	0.007451579316807836	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.12208611915319019	0.0758563708546844	0.0037257896584039175	1.0	1.0	5.0	0.0
sourmash	18	1.6756840152366104	464.48118500892	0.008343225727593521	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.23006965099258497	0.14295031154363053	0.004171612863796761	1.0	1.0	5.0	0.0
sourmash	19	2.0927366820503783	895.031955098101	0.05968224113648564	1.0	1.0	1.0	2.0	0.0	0.0	4.0	1.0	0.41780270370184636	0.30138094435032736	0.029841120568242827	1.0	1.0	4.0	0.0
sourmash	2	1.0488930306135762	481.6309232541411	0.09902293293782678	0.8571428571428571	1.0	0.923076923076923	4.0	0.0	1.0	6.0	0.8571428571428571	0.6577523889902561	0.36709859793493155	0.0495114664689134	1.0	0.923076923076923	6.0	0.0
sourmash	20	2.3328549230829547	939.1008486534153	0.08280723720307787	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.3930359884140366	0.2442069901408078	0.04140361860153894	1.0	1.0	5.0	0.0
sourmash	21	1.9643647465739231	658.5147398486143	0.2445919138107939	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	1.0637015652925208	0.7672984866166739	0.12229595690539695	1.0	1.0	4.0	0.0
sourmash	22	1.8504864803606935	1345.9216910503133	0.11537306603819443	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.7371635597752682	0.5317511060059171	0.057686533019097215	1.0	1.0	4.0	0.0
sourmash	17	2.344678312415403	1016.6529353263629	0.11622030888045433	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.5556712595040458	0.3452579656606034	0.058110154440227164	1.0	1.0	5.0	0.0
sourmash	35	1.1865462714734545	376.3443788518282	0.10114910961511732	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.5771900227148297	0.4163545917106365	0.05057455480755866	1.0	1.0	4.0	0.0
sourmash	23	1.2796046232803047	617.3646705693734	0.1294576184053509	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	0.7461618529737126	0.46361642608830045	0.06472880920267544	1.0	1.0	5.0	0.0
sourmash	34	1.5427121477987729	1516.2138687504403	0.0705000060723669	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.811738546584688	0.5855455878280721	0.03525000303618345	1.0	1.0	4.0	0.0
sourmash	33	1.0725110405973095	1396.0969550518353	0.034601500671494784	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.8495792167936854	0.6128418614552897	0.017300750335747392	1.0	0.888888888888889	4.0	0.0
sourmash	32	0.9851770338121767	300.2878689585534	0.07126903959648771	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.41601373270886455	0.30009047456039284	0.03563451979824386	1.0	0.888888888888889	4.0	0.0
sourmash	31	1.63709750387461	974.8584319188814	0.12544245716613983	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.7479182732235691	0.4647077513493042	0.06272122858306992	1.0	1.0	5.0	0.0
sourmash	3	2.7275836805981273	749.9572451236885	0.1865771883851874	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.8512684221282525	0.5289228093557218	0.0932885941925937	1.0	1.0	5.0	0.0
sourmash	30	1.5421621356964506	1416.27980434994	0.040191992975861346	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.7651516577544204	0.5519402510851359	0.020095996487930673	1.0	0.888888888888889	4.0	0.0
sourmash	28	3.0470808955069266	1367.9176189060242	0.3540941114130436	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.739635133926512	0.4595611475362191	0.1770470557065218	1.0	1.0	5.0	0.0
sourmash	27	2.299054015341953	1412.0844009066482	0.1939960331486197	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.8365785724458876	0.5197954925646391	0.09699801657430986	1.0	1.0	5.0	0.0
sourmash	26	2.344983389835265	498.23102057744444	0.1896830808183714	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	1.018704064495965	0.7348396509908798	0.0948415404091857	1.0	0.888888888888889	4.0	0.0
sourmash	25	1.7460145447996336	1381.0864096112323	0.054653434961531994	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	0.856055717872059	0.5318973234434173	0.027326717480765997	1.0	1.0	5.0	0.0
sourmash	24	1.8810343276149823	1436.3174833437247	0.04015713415764198	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.9235651783354375	0.5738433096425853	0.02007856707882099	1.0	1.0	5.0	0.0
sourmash	29	1.6209232623201109	664.5960703416806	0.1640629324703182	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.8437733196775943	0.6086537919666417	0.0820314662351591	1.0	0.888888888888889	4.0	0.0
metalign	47	2.9223271648655227	1564.8452475895172	0.023393832390323856	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.8991526135596942	0.5586749303052165	0.011696916195161928	1.0	1.0	5.0	0.0
metalign	50	2.975312782419058	1831.0307319419603	0.04242619675369198	0.6	1.0	0.7499999999999999	3.0	0.0	2.0	3.0	0.6	0.7308675263682516	0.665264291968107	0.02121309837684599	1.0	0.7499999999999999	3.0	0.0
metalign	5	3.8760841629143994	2253.4151567620615	0.22276015193091156	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.7581237133979399	0.4710487478521989	0.11138007596545578	1.0	1.0	5.0	0.0
metalign	49	2.8613636290747304	982.7413045076169	0.06470786962636836	0.6	1.0	0.7499999999999999	2.0	0.0	2.0	4.0	0.5	0.7075378124490451	0.5103806466308315	0.03235393481318418	0.75	0.6666666666666665	3.0	1.0
metalign	48	3.205379400014772	2211.576175847863	0.09582655364588215	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.9584101650375462	0.5954937171748705	0.047913276822941074	1.0	1.0	5.0	0.0
metalign	46	3.2746555637657018	1903.6712945619372	0.14758688256157654	0.6666666666666666	1.0	0.8	3.0	0.0	2.0	4.0	0.6666666666666666	0.8368705085678257	0.6036744662885135	0.07379344128078827	1.0	0.8	4.0	0.0
metalign	4	3.0977947080089874	1332.386476933793	0.04727501816815833	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.7994706303713227	0.5766961568865404	0.023637509084079165	1.0	1.0	4.0	0.0
metalign	44	3.12451975391347	1972.2631651592546	0.060868255358362815	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.834956395284168	0.6022937254174971	0.030434127679181407	1.0	1.0	4.0	0.0
metalign	43	3.147243761568114	1881.251119716998	0.08095333220243454	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.7755752744093152	0.559459301113208	0.04047666610121727	1.0	1.0	4.0	0.0
metalign	42	2.9380722441306264	2333.0946260292085	0.04926270937035806	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.9683424871826153	0.6985114520702219	0.02463135468517903	1.0	1.0	4.0	0.0
metalign	41	2.8799830619758087	1422.059785791577	0.02130167830536893	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	0.5946081607519822	0.369450822649444	0.010650839152684465	1.0	1.0	5.0	0.0
metalign	40	3.1432434458812284	2488.7535576004725	0.033350304871289954	0.6666666666666666	1.0	0.8	3.0	0.0	2.0	4.0	0.6666666666666666	0.9128270550847289	0.6584655327800075	0.016675152435644977	1.0	0.8	4.0	0.0
metalign	51	3.0389904150575844	2090.808015316145	0.06274122608775795	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.9293327946062182	0.6703719070569363	0.031370613043878975	1.0	0.888888888888889	4.0	0.0
metalign	45	3.375602392844617	2388.3286962473203	0.11871721079362958	0.6	1.0	0.7499999999999999	2.0	0.0	2.0	3.0	0.6	0.28895381330222697	0.2630170955510946	0.05935860539681479	1.0	0.7499999999999999	3.0	0.0
metalign	52	3.1011248224902506	1248.739573611585	0.15314848094136363	1.0	1.0	1.0	4.0	0.0	0.0	5.0	0.8	1.230628346605254	0.7646323832051789	0.07657424047068181	0.8	0.888888888888889	4.0	1.0
metalign	9	3.2908524326027613	1398.6569461320078	0.17711988174720206	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	1.1618329041643671	0.7218873714781708	0.08855994087360103	1.0	1.0	5.0	0.0
metalign	54	3.9071049611482214	2031.1338454203815	0.16853907685794298	1.0	1.0	1.0	2.0	0.0	0.0	4.0	1.0	0.6722165371841249	0.48490173229954425	0.08426953842897149	1.0	1.0	4.0	0.0
metalign	55	3.4375539944952274	2427.5004879086505	0.14477142644794316	0.6	1.0	0.7499999999999999	2.0	0.0	2.0	3.0	0.6	0.29250939162955836	0.2662535224179759	0.07238571322397158	1.0	0.7499999999999999	3.0	0.0
metalign	56	3.3519878048466456	2218.7028913268773	0.13084219541651526	0.75	1.0	0.8571428571428571	2.0	0.0	1.0	3.0	0.75	0.27132531000835075	0.24697094034628808	0.06542109770825764	1.0	0.8571428571428571	3.0	0.0
metalign	57	2.995710819039282	2006.698457803122	0.0800698218238479	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.682146915632024	0.4920649861700116	0.040034910911923946	1.0	1.0	4.0	0.0
metalign	58	3.0075983301440834	2474.881838663088	0.0897988976719934	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.6842370549332634	0.4935727029723442	0.04489944883599669	1.0	1.0	4.0	0.0
metalign	59	2.9327672022233453	2454.893643198769	0.0796430174138874	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.6597904030291873	0.47593817123816956	0.0398215087069437	1.0	1.0	4.0	0.0
metalign	6	3.951654769125163	2272.2540582655524	0.22735946893557024	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.827819846036197	0.5971457933129433	0.11367973446778512	1.0	0.888888888888889	4.0	0.0
metalign	60	2.8783003004851415	2358.9534491806025	0.06141699367355624	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.6504450391992374	0.4691969162117836	0.030708496836778117	1.0	0.888888888888889	4.0	0.0
metalign	61	3.011952772776397	2302.349753883767	0.04764498438503461	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.8741345106420787	0.5431303089660943	0.023822492192517305	1.0	1.0	5.0	0.0
metalign	62	3.454912683515355	1130.6704911985596	0.13878276687591856	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	1.0359013278061333	0.6436416837226389	0.06939138343795928	1.0	1.0	5.0	0.0
metalign	63	3.4025330863802696	897.093915284254	0.13151856636490789	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.9816382817186954	0.7081023404911625	0.06575928318245394	1.0	1.0	4.0	0.0
metalign	7	2.9977406251023355	1069.255508039807	0.049515640946658	1.0	1.0	1.0	4.0	0.0	0.0	5.0	0.8	0.4299534884336414	0.2671451225995934	0.024757820473329004	0.8	0.888888888888889	4.0	1.0
metalign	8	2.9473256732519735	900.0738900813024	0.13025364925621857	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	1.1676465466420651	0.7254995906466043	0.06512682462810929	1.0	1.0	5.0	0.0
metalign	39	2.9495149919278494	1546.8344569794406	0.054290554739415825	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.8606226463455947	0.6208080119797629	0.027145277369707912	1.0	1.0	4.0	0.0
metalign	53	3.8522934148010375	1966.5743393833338	0.20583815751717155	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.6933515883648311	0.500147449063214	0.10291907875858579	1.0	0.888888888888889	4.0	0.0
metalign	38	2.613563251807962	983.6095406584772	0.03472715395228658	1.0	1.0	1.0	4.0	0.0	0.0	5.0	0.8	0.5618607112587479	0.3491036882615711	0.01736357697614329	0.8	0.888888888888889	4.0	1.0
metalign	22	3.0889315615339052	2445.1516122483517	0.07157106428305715	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.75203535189603	0.5424788363767945	0.03578553214152857	1.0	1.0	4.0	0.0
metalign	36	2.9938090410229528	2078.046171447241	0.03544840411534597	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.8155992687613358	0.5883305101973221	0.017724202057672986	1.0	1.0	4.0	0.0
metalign	37	3.084705472370564	2042.2310524208222	0.008058234149906376	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.6570345334984284	0.4739502315854881	0.004029117074953188	1.0	1.0	4.0	0.0
metalign	1	3.2373201528973423	885.1481589139103	0.12482978498419761	0.75	1.0	0.8571428571428571	2.0	0.0	1.0	3.0	0.75	0.6911649520556922	0.6291254514307484	0.062414892492098806	1.0	0.8571428571428571	3.0	0.0
metalign	10	2.931334499560361	1340.9180656419526	0.012160212135978475	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.2986246973670301	0.18554595679642755	0.006080106067989237	1.0	1.0	5.0	0.0
metalign	11	2.9409536479420946	2136.071579404666	0.020941436117549922	0.8	1.0	0.888888888888889	2.0	0.0	1.0	5.0	0.6666666666666666	0.29027839740534195	0.18036010905591715	0.010470718058774961	0.8	0.8000000000000002	4.0	1.0
metalign	12	3.8919136485803976	1929.9959685071406	0.13558471659282334	1.0	1.0	1.0	3.0	0.0	0.0	5.0	0.8	0.5903894585482432	0.3668295955917574	0.06779235829641167	0.8	0.888888888888889	4.0	1.0
metalign	13	2.6079529181495875	1182.7052321799238	0.006690996637893771	0.8	1.0	0.888888888888889	2.0	0.0	1.0	4.0	0.8	0.11818166786541827	0.08525005307671275	0.0033454983189468855	1.0	0.888888888888889	4.0	0.0
metalign	14	2.9231040810299334	1889.123065740143	0.02702123658983886	1.0	1.0	1.0	2.0	0.0	0.0	5.0	0.8	0.3516293687722504	0.2184796108353438	0.01351061829491943	0.8	0.888888888888889	4.0	1.0
metalign	15	3.5778133477419667	2190.4706169403194	0.10179129405913173	1.0	1.0	1.0	3.0	0.0	0.0	5.0	0.8	0.6035606711516439	0.37501333011276206	0.050895647029565866	0.8	0.888888888888889	4.0	1.0
metalign	16	3.555413232292494	995.2875851318353	0.004244528247792684	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.09668859124628906	0.06007599951467407	0.002122264123896342	1.0	1.0	5.0	0.0
metalign	17	3.719382351649674	1344.4368375877013	0.13081459543557095	0.8	1.0	0.888888888888889	2.0	0.0	1.0	4.0	0.8	0.5616623571059752	0.40515374862539827	0.06540729771778547	1.0	0.888888888888889	4.0	0.0
metalign	18	3.4986431016065014	695.6889674175645	0.008483520545629052	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.23009885679120587	0.14296845812660539	0.004241760272814527	1.0	1.0	5.0	0.0
metalign	19	3.6246503092716145	1234.6763839078194	0.06466306438957824	0.75	1.0	0.8571428571428571	2.0	0.0	1.0	3.0	0.75	0.41974283108903815	0.3820663899526453	0.03233153219478912	1.0	0.8571428571428571	3.0	0.0
metalign	2	3.137046394917403	1111.8746623150362	0.11984826400865771	1.0	1.0	1.0	4.0	0.0	0.0	7.0	1.0	0.7077452547862023	0.36370911325468624	0.059924132004328855	1.0	1.0	7.0	0.0
metalign	20	3.757858590136903	1327.9448133721003	0.06884518655453346	0.8	1.0	0.888888888888889	2.0	0.0	1.0	4.0	0.8	0.37274485145527936	0.26887857435571244	0.03442259327726673	1.0	0.888888888888889	4.0	0.0
metalign	21	3.634653320465944	1089.8476258212115	0.2463790233823727	1.0	1.0	1.0	4.0	0.0	0.0	5.0	0.8	1.0791926753738543	0.6705401103306262	0.12318951169118635	0.8	0.888888888888889	4.0	1.0
metalign	0	3.507446884166194	756.7842277885999	0.006554379463098502	1.0	1.0	1.0	2.0	0.0	0.0	5.0	1.0	0.07749089656298919	0.04814780114493054	0.0032771897315492507	1.0	1.0	5.0	0.0
metalign	23	3.0930124461228274	1315.8690068510446	0.13752275999297403	0.8	1.0	0.888888888888889	4.0	0.0	1.0	4.0	0.8	0.7632429282080655	0.5505633937596737	0.06876137999648702	1.0	0.888888888888889	4.0	0.0
metalign	34	3.3715239534908146	2518.3321173421027	0.0918467573676926	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.807991176055593	0.5828424313887227	0.0459233786838463	1.0	1.0	4.0	0.0
metalign	33	2.8586676481912385	2594.031996459196	0.04393107216516387	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.8591787458784564	0.5338377698454001	0.021965536082581935	1.0	1.0	5.0	0.0
metalign	32	2.9719767390420544	809.3510937999458	0.08244531581489374	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.4414516031816073	0.2742893029740797	0.04122265790744687	1.0	1.0	5.0	0.0
metalign	31	2.9436216368608923	1630.1844348424968	0.04838467681983143	1.0	1.0	1.0	3.0	0.0	0.0	5.0	1.0	0.7988757198276141	0.4963693931003534	0.02419233840991572	1.0	1.0	5.0	0.0
metalign	30	2.914863124221129	2167.582718298342	0.012428355113844835	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	0.7986563548331819	0.4962330939658932	0.006214177556922418	1.0	1.0	5.0	0.0
metalign	3	3.2565438613893023	1015.4988459923356	0.144935470569949	0.8	1.0	0.888888888888889	3.0	0.0	1.0	4.0	0.8	0.8377006631293773	0.6042732962230744	0.0724677352849745	1.0	0.888888888888889	4.0	0.0
metalign	35	3.0494094320270886	969.9175414372169	0.1121688729994243	1.0	1.0	1.0	3.0	0.0	0.0	4.0	1.0	0.5901309891167554	0.42568952573682095	0.05608443649971215	1.0	1.0	4.0	0.0
metalign	28	3.3683597560452436	2489.0641120476794	0.11592840483207036	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	1.0210153885302387	0.6343925296167925	0.05796420241603518	1.0	1.0	5.0	0.0
metalign	27	3.1940985034270626	2440.1370098146663	0.05945133668292344	1.0	1.0	1.0	4.0	0.0	0.0	5.0	1.0	1.020897810200141	0.6343194740927556	0.02972566834146172	1.0	1.0	5.0	0.0
